158,Lynn Bowden Jr.,NOR,WR,16,36,105,115,442,1464,0,2,9
159,Laviska Shenault Jr.,CAR,WR,22,36,105,115,442,1464,0,2,9
160,Mecole Hardman,2TM,WR,16,36,105,127,442,1464,0,2,9
161,Parris Campbell,NYG,WR,20,36,105,104,442,1464,0,2,9
162,Sterling Shepard,NYG,WR,11,36,105,63,442,1464,1,2,9
163,Marquise Goodwin,CLE,WR,8,36,105,100,442,1464,0,2,9
164,Keith Kirkwood,NOR,WR,5,36,105,37,442,1464,1,2,9
165,Richie James,KAN,WR,10,36,105,114,442,1464,0,2,9
166,Tim Jones,JAX,WR,11,36,105,83,442,1464,0,2,9
167,Samori Toure,GNB,WR,8,36,105,78,442,1464,0,2,9
168,Velus Jones Jr.,CHI,WR,12,36,105,71,442,1464,0,2,9
169,Tylan Wallace,BAL,WR,1,36,105,11,442,1464,1,2,9
170,Chris Conley,SFO,WR,3,36,105,69,442,1464,0,2,9
171,Simi Fehoko,LAC,WR,1,36,105,9,442,1464,1,2,9
172,Tyler Johnson,LAR,WR,2,36,105,8,442,1464,1,2,9
173,Jalen Brooks,DAL,WR,6,36,105,64,442,1464,0,2,9
174,Equanimeous St. Brown,CHI,WR,5,36,105,62,442,1464,0,2,9
175,Rakim Jarrett,TAM,WR,5,36,105,60,442,1464,0,2,9
176,DeAndre Carter,LVR,WR,7,36,105,57,442,1464,0,2,9
177,Isaiah McKenzie,IND,WR,14,36,105,96,442,1464,0,2,9
178,Justyn Ross,KAN,WR,6,36,105,53,442,1464,0,2,9
179,Ty Montgomery,NWE,WR,8,36,105,49,442,1464,0,2,9
180,Mike Strachan,CAR,WR,1,36,105,45,442,1464,0,2,9
181,Britain Covey,PHI,WR,4,36,105,42,442,1464,0,2,9
182,Elijah Cooks,JAX,WR,3,36,105,38,442,1464,0,2,9
183,Keelan Doss,LAC,WR,6,36,105,33,442,1464,0,2,9
184,Devin Duvernay,BAL,WR,8,36,105,33,442,1464,0,2,9
185,Trishton Jackson,MIN,WR,2,36,105,9,442,1464,0,2,9
186,Jalen Nailor,MIN,WR,3,36,105,29,442,1464,0,2,9
187,Steven Sims,HOU,WR,4,36,105,26,442,1464,0,2,9
188,Erik Ezukanma,MIA,WR,5,36,105,22,442,1464,0,2,9
189,Gunner Olszewski,2TM,WR,1,36,105,0,442,1464,1,2,9
190,Kayshon Boutte,NWE,WR,2,36,105,19,442,1464,0,2,9
191,Zach Pascal,ARI,WR,4,36,105,19,442,1464,0,2,9
192,Miles Boykin,PIT,WR,3,36,105,17,442,1464,0,2,9
193,Laquon Treadwell,BAL,WR,1,36,105,16,442,1464,0,2,9
194,Marvin Jones,DET,WR,5,36,105,35,442,1464,0,2,9
